20.0665 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
23.7296 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
23.7450 	EXP 	window1: mouseVisible = True
23.8627 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
23.8636 	EXP 	Created InstrBkg2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='InstrBkg2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
23.8994 	EXP 	Created TagFig2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions_CN/Slide2.PNG', interpolate=True, mask=None, maskParams=None, name='TagFig2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
23.9004 	EXP 	Created CSBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='CSBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
23.9039 	EXP 	Created CS_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='CS_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
23.9048 	EXP 	Created UCSBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='UCSBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
23.9080 	EXP 	Created UCS_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='UCS_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
24.5244 	EXP 	Sound sound_1 set volume 0.300
24.5257 	EXP 	Created BlankBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='BlankBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
24.5267 	EXP 	Created Bkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='Bkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
24.5310 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
24.5329 	EXP 	window1: mouseVisible = True
24.6147 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
24.6158 	EXP 	Created InstrBkg3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='InstrBkg3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
24.6481 	EXP 	Created TagFig3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions_CN/Slide3.PNG', interpolate=True, mask=None, maskParams=None, name='TagFig3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
24.6491 	EXP 	Created ExtBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='ExtBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
24.6526 	EXP 	Created Ext_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Ext_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
24.6536 	EXP 	Created BlankBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='BlankBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
24.6545 	EXP 	Created Bkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='Bkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
24.6576 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
24.6593 	EXP 	window1: mouseVisible = True
24.7373 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
24.7945 	EXP 	Created EndTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Microsoft YaHei', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='EndTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='谢谢您！\nThank you!', units='norm', win=Window(...), wrapWidth=1)
24.8082 	EXP 	Scale: autoLog = True
24.8082 	EXP 	Scale: markerPos = None
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: contrast = 1.0
24.8082 	EXP 	Scale: autoLog = True
24.8082 	EXP 	Scale: autoLog = True
24.8082 	EXP 	Scale: markerPos = None
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: contrast = 1.0
24.8082 	EXP 	Scale: autoLog = True
24.8082 	EXP 	Scale: autoLog = True
24.8082 	EXP 	Scale: markerPos = None
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: styleTweaks = []
24.8082 	EXP 	Scale: contrast = 1.0
24.8082 	EXP 	Scale: autoLog = True
24.8082 	EXP 	InstrBkg: autoDraw = True
24.8082 	EXP 	TagFig: autoDraw = True
114.1596 	EXP 	Imported PreCondition1.xlsx as conditions, 15 conditions, 2 params
114.1654 	EXP 	Created sequence: random, trialTypes=15, nReps=1, seed=None
114.1661 	EXP 	New trial (rep=0, index=0): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
114.2454 	DATA 	Keypress: space
114.2598 	EXP 	InstrBkg: autoDraw = False
114.2598 	EXP 	TagFig: autoDraw = False
114.2598 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
114.2598 	EXP 	precondBkg: autoDraw = True
114.2598 	EXP 	imagePreCond: autoDraw = True
120.1364 	EXP 	imagePreCond: autoDraw = False
120.1642 	EXP 	precondBkg: autoDraw = False
120.1642 	EXP 	imagePreCond: autoDraw = False
120.1642 	EXP 	BlankBkg: autoDraw = True
124.4329 	EXP 	New trial (rep=0, index=1): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
124.4501 	EXP 	BlankBkg: autoDraw = False
124.4501 	EXP 	BlankBkg: autoDraw = False
124.4501 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
124.4501 	EXP 	precondBkg: autoDraw = True
124.4501 	EXP 	imagePreCond: autoDraw = True
130.4338 	EXP 	imagePreCond: autoDraw = False
130.4469 	EXP 	precondBkg: autoDraw = False
130.4469 	EXP 	imagePreCond: autoDraw = False
130.4469 	EXP 	BlankBkg: autoDraw = True
134.6095 	EXP 	New trial (rep=0, index=2): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
134.6284 	EXP 	BlankBkg: autoDraw = False
134.6284 	EXP 	BlankBkg: autoDraw = False
134.6284 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
134.6284 	EXP 	precondBkg: autoDraw = True
134.6284 	EXP 	imagePreCond: autoDraw = True
140.6113 	EXP 	imagePreCond: autoDraw = False
140.6252 	EXP 	precondBkg: autoDraw = False
140.6252 	EXP 	imagePreCond: autoDraw = False
140.6252 	EXP 	BlankBkg: autoDraw = True
144.9205 	EXP 	New trial (rep=0, index=3): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
144.9387 	EXP 	BlankBkg: autoDraw = False
144.9387 	EXP 	BlankBkg: autoDraw = False
144.9387 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
144.9387 	EXP 	precondBkg: autoDraw = True
144.9387 	EXP 	imagePreCond: autoDraw = True
150.9219 	EXP 	imagePreCond: autoDraw = False
150.9344 	EXP 	precondBkg: autoDraw = False
150.9344 	EXP 	imagePreCond: autoDraw = False
150.9344 	EXP 	BlankBkg: autoDraw = True
155.0849 	EXP 	New trial (rep=0, index=4): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
155.1064 	EXP 	BlankBkg: autoDraw = False
155.1064 	EXP 	BlankBkg: autoDraw = False
155.1064 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
155.1064 	EXP 	precondBkg: autoDraw = True
155.1064 	EXP 	imagePreCond: autoDraw = True
161.0872 	EXP 	imagePreCond: autoDraw = False
161.0994 	EXP 	precondBkg: autoDraw = False
161.0994 	EXP 	imagePreCond: autoDraw = False
161.0994 	EXP 	BlankBkg: autoDraw = True
165.2896 	EXP 	New trial (rep=0, index=5): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
165.3335 	EXP 	BlankBkg: autoDraw = False
165.3335 	EXP 	BlankBkg: autoDraw = False
165.3335 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
165.3335 	EXP 	precondBkg: autoDraw = True
165.3335 	EXP 	imagePreCond: autoDraw = True
171.2910 	EXP 	imagePreCond: autoDraw = False
171.3037 	EXP 	precondBkg: autoDraw = False
171.3037 	EXP 	imagePreCond: autoDraw = False
171.3037 	EXP 	BlankBkg: autoDraw = True
175.3861 	EXP 	New trial (rep=0, index=6): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
175.4043 	EXP 	BlankBkg: autoDraw = False
175.4043 	EXP 	BlankBkg: autoDraw = False
175.4043 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
175.4043 	EXP 	precondBkg: autoDraw = True
175.4043 	EXP 	imagePreCond: autoDraw = True
181.3877 	EXP 	imagePreCond: autoDraw = False
181.4016 	EXP 	precondBkg: autoDraw = False
181.4016 	EXP 	imagePreCond: autoDraw = False
181.4016 	EXP 	BlankBkg: autoDraw = True
185.5237 	EXP 	New trial (rep=0, index=7): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
185.5403 	EXP 	BlankBkg: autoDraw = False
185.5403 	EXP 	BlankBkg: autoDraw = False
185.5403 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
185.5403 	EXP 	precondBkg: autoDraw = True
185.5403 	EXP 	imagePreCond: autoDraw = True
191.5245 	EXP 	imagePreCond: autoDraw = False
191.5382 	EXP 	precondBkg: autoDraw = False
191.5382 	EXP 	imagePreCond: autoDraw = False
191.5382 	EXP 	BlankBkg: autoDraw = True
195.8875 	EXP 	New trial (rep=0, index=8): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
195.9045 	EXP 	BlankBkg: autoDraw = False
195.9045 	EXP 	BlankBkg: autoDraw = False
195.9045 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
195.9045 	EXP 	precondBkg: autoDraw = True
195.9045 	EXP 	imagePreCond: autoDraw = True
201.8900 	EXP 	imagePreCond: autoDraw = False
201.9029 	EXP 	precondBkg: autoDraw = False
201.9029 	EXP 	imagePreCond: autoDraw = False
201.9029 	EXP 	BlankBkg: autoDraw = True
206.4385 	EXP 	New trial (rep=0, index=9): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
206.4543 	EXP 	BlankBkg: autoDraw = False
206.4543 	EXP 	BlankBkg: autoDraw = False
206.4543 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
206.4543 	EXP 	precondBkg: autoDraw = True
206.4543 	EXP 	imagePreCond: autoDraw = True
212.4395 	EXP 	imagePreCond: autoDraw = False
212.4536 	EXP 	precondBkg: autoDraw = False
212.4536 	EXP 	imagePreCond: autoDraw = False
212.4536 	EXP 	BlankBkg: autoDraw = True
216.7089 	EXP 	New trial (rep=0, index=10): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
216.7242 	EXP 	BlankBkg: autoDraw = False
216.7242 	EXP 	BlankBkg: autoDraw = False
216.7242 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
216.7242 	EXP 	precondBkg: autoDraw = True
216.7242 	EXP 	imagePreCond: autoDraw = True
222.7102 	EXP 	imagePreCond: autoDraw = False
222.7241 	EXP 	precondBkg: autoDraw = False
222.7241 	EXP 	imagePreCond: autoDraw = False
222.7241 	EXP 	BlankBkg: autoDraw = True
226.7795 	EXP 	New trial (rep=0, index=11): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
226.8106 	EXP 	BlankBkg: autoDraw = False
226.8106 	EXP 	BlankBkg: autoDraw = False
226.8106 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
226.8106 	EXP 	precondBkg: autoDraw = True
226.8106 	EXP 	imagePreCond: autoDraw = True
232.7812 	EXP 	imagePreCond: autoDraw = False
232.7940 	EXP 	precondBkg: autoDraw = False
232.7940 	EXP 	imagePreCond: autoDraw = False
232.7940 	EXP 	BlankBkg: autoDraw = True
236.8769 	EXP 	New trial (rep=0, index=12): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
236.8929 	EXP 	BlankBkg: autoDraw = False
236.8929 	EXP 	BlankBkg: autoDraw = False
236.8929 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
236.8929 	EXP 	precondBkg: autoDraw = True
236.8929 	EXP 	imagePreCond: autoDraw = True
242.8787 	EXP 	imagePreCond: autoDraw = False
242.8917 	EXP 	precondBkg: autoDraw = False
242.8917 	EXP 	imagePreCond: autoDraw = False
242.8917 	EXP 	BlankBkg: autoDraw = True
247.0676 	EXP 	New trial (rep=0, index=13): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
247.0843 	EXP 	BlankBkg: autoDraw = False
247.0843 	EXP 	BlankBkg: autoDraw = False
247.0843 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
247.0843 	EXP 	precondBkg: autoDraw = True
247.0843 	EXP 	imagePreCond: autoDraw = True
253.0690 	EXP 	imagePreCond: autoDraw = False
253.0829 	EXP 	precondBkg: autoDraw = False
253.0829 	EXP 	imagePreCond: autoDraw = False
253.0829 	EXP 	BlankBkg: autoDraw = True
257.4050 	EXP 	New trial (rep=0, index=14): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
257.4176 	EXP 	BlankBkg: autoDraw = False
257.4176 	EXP 	BlankBkg: autoDraw = False
257.4176 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
257.4176 	EXP 	precondBkg: autoDraw = True
257.4176 	EXP 	imagePreCond: autoDraw = True
263.4070 	EXP 	imagePreCond: autoDraw = False
263.4197 	EXP 	precondBkg: autoDraw = False
263.4197 	EXP 	imagePreCond: autoDraw = False
263.4197 	EXP 	BlankBkg: autoDraw = True
267.5937 	EXP 	Imported Rating1.xlsx as conditions, 3 conditions, 3 params
267.5944 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
267.5947 	EXP 	New trial (rep=0, index=0): {'ratingName_EN': 'Instructions_EN/ratingCS+1.png', 'ratingName_CN': 'Instructions_CN/ratingCS+1.png', 'TrgCol': -0.1}
267.6640 	EXP 	BlankBkg: autoDraw = False
267.6640 	EXP 	BlankBkg: autoDraw = False
267.6640 	EXP 	image: image = 'Instructions_CN/ratingCS+1.png'
267.6640 	EXP 	Scale: markerPos = None
267.6640 	EXP 	Scale: markerPos = None
267.6640 	EXP 	Bkg: autoDraw = True
267.6640 	EXP 	image: autoDraw = True
267.6640 	EXP 	Scale: autoDraw = True
278.6962 	DATA 	Keypress: 2
278.7366 	EXP 	New trial (rep=0, index=1): {'ratingName_EN': 'Instructions_EN/ratingCS+3.png', 'ratingName_CN': 'Instructions_CN/ratingCS+3.png', 'TrgCol': 0.4}
278.7987 	EXP 	Bkg: autoDraw = False
278.7987 	EXP 	image: autoDraw = False
278.7987 	EXP 	Scale: autoDraw = False
278.7987 	EXP 	image: image = 'Instructions_CN/ratingCS+3.png'
278.7987 	EXP 	Scale: markerPos = None
