7.1909 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
11.7401 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
11.7411 	EXP 	Created InstrBkg2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='InstrBkg2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
11.7729 	EXP 	Created TagFig2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions_EN/Slide2.PNG', interpolate=True, mask=None, maskParams=None, name='TagFig2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
11.7739 	EXP 	Created CSBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='CSBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
11.7777 	EXP 	Created CS_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='CS_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
11.7787 	EXP 	Created UCSBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='UCSBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
11.7821 	EXP 	Created UCS_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='UCS_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
12.0924 	EXP 	Sound sound_1 set volume 0.300
12.0938 	EXP 	Created BlankBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='BlankBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
12.0948 	EXP 	Created Bkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='Bkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
12.0989 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
12.1008 	EXP 	window1: mouseVisible = True
12.1867 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
12.1879 	EXP 	Created InstrBkg3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='InstrBkg3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
12.2235 	EXP 	Created TagFig3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Instructions_EN/Slide3.PNG', interpolate=True, mask=None, maskParams=None, name='TagFig3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
12.2247 	EXP 	Created ExtBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='ExtBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
12.2290 	EXP 	Created Ext_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Ext_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
12.2300 	EXP 	Created BlankBkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='BlankBkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
12.2309 	EXP 	Created Bkg = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='Bkg', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))
12.2344 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1.8]), texRes=128.0, units='norm', win=Window(...))
12.2362 	EXP 	window1: mouseVisible = True
12.3229 	EXP 	Created Scale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='Scale', opacity=None, ori=0.0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1.2 , 0.05]), startValue=None, style='rating', styleTweaks=[], ticks=array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10]), units='norm', win=Window(...))
12.3896 	EXP 	Created EndTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Microsoft YaHei', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='EndTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='谢谢您！\nThank you!', units='norm', win=Window(...), wrapWidth=1)
12.4084 	EXP 	Scale: autoLog = True
12.4084 	EXP 	Scale: markerPos = None
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: contrast = 1.0
12.4084 	EXP 	Scale: autoLog = True
12.4084 	EXP 	Scale: autoLog = True
12.4084 	EXP 	Scale: markerPos = None
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: contrast = 1.0
12.4084 	EXP 	Scale: autoLog = True
12.4084 	EXP 	Scale: autoLog = True
12.4084 	EXP 	Scale: markerPos = None
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: styleTweaks = []
12.4084 	EXP 	Scale: contrast = 1.0
12.4084 	EXP 	Scale: autoLog = True
12.4084 	EXP 	InstrBkg: autoDraw = True
12.4084 	EXP 	TagFig: autoDraw = True
14.0683 	EXP 	Imported PreCondition1.xlsx as conditions, 15 conditions, 2 params
14.0737 	EXP 	Created sequence: random, trialTypes=15, nReps=1, seed=None
14.0743 	EXP 	New trial (rep=0, index=0): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
14.1227 	DATA 	Keypress: space
14.1311 	EXP 	InstrBkg: autoDraw = False
14.1311 	EXP 	TagFig: autoDraw = False
14.1311 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
14.1311 	EXP 	precondBkg: autoDraw = True
14.1311 	EXP 	imagePreCond: autoDraw = True
14.3776 	DATA 	Keypress: space
20.0493 	EXP 	imagePreCond: autoDraw = False
20.0612 	EXP 	precondBkg: autoDraw = False
20.0612 	EXP 	imagePreCond: autoDraw = False
20.0612 	EXP 	BlankBkg: autoDraw = True
24.1979 	EXP 	New trial (rep=0, index=1): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
24.2341 	EXP 	BlankBkg: autoDraw = False
24.2341 	EXP 	BlankBkg: autoDraw = False
24.2341 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
24.2341 	EXP 	precondBkg: autoDraw = True
24.2341 	EXP 	imagePreCond: autoDraw = True
30.1993 	EXP 	imagePreCond: autoDraw = False
30.2135 	EXP 	precondBkg: autoDraw = False
30.2135 	EXP 	imagePreCond: autoDraw = False
30.2135 	EXP 	BlankBkg: autoDraw = True
34.4152 	EXP 	New trial (rep=0, index=2): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
34.4443 	EXP 	BlankBkg: autoDraw = False
34.4443 	EXP 	BlankBkg: autoDraw = False
34.4443 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
34.4443 	EXP 	precondBkg: autoDraw = True
34.4443 	EXP 	imagePreCond: autoDraw = True
40.4172 	EXP 	imagePreCond: autoDraw = False
40.4292 	EXP 	precondBkg: autoDraw = False
40.4292 	EXP 	imagePreCond: autoDraw = False
40.4292 	EXP 	BlankBkg: autoDraw = True
44.6595 	EXP 	New trial (rep=0, index=3): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
44.6826 	EXP 	BlankBkg: autoDraw = False
44.6826 	EXP 	BlankBkg: autoDraw = False
44.6826 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
44.6826 	EXP 	precondBkg: autoDraw = True
44.6826 	EXP 	imagePreCond: autoDraw = True
50.6605 	EXP 	imagePreCond: autoDraw = False
50.6737 	EXP 	precondBkg: autoDraw = False
50.6737 	EXP 	imagePreCond: autoDraw = False
50.6737 	EXP 	BlankBkg: autoDraw = True
54.9831 	EXP 	New trial (rep=0, index=4): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
55.0216 	EXP 	BlankBkg: autoDraw = False
55.0216 	EXP 	BlankBkg: autoDraw = False
55.0216 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
55.0216 	EXP 	precondBkg: autoDraw = True
55.0216 	EXP 	imagePreCond: autoDraw = True
60.9852 	EXP 	imagePreCond: autoDraw = False
60.9981 	EXP 	precondBkg: autoDraw = False
60.9981 	EXP 	imagePreCond: autoDraw = False
60.9981 	EXP 	BlankBkg: autoDraw = True
65.1736 	EXP 	New trial (rep=0, index=5): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
65.2124 	EXP 	BlankBkg: autoDraw = False
65.2124 	EXP 	BlankBkg: autoDraw = False
65.2124 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
65.2124 	EXP 	precondBkg: autoDraw = True
65.2124 	EXP 	imagePreCond: autoDraw = True
71.1759 	EXP 	imagePreCond: autoDraw = False
71.1887 	EXP 	precondBkg: autoDraw = False
71.1887 	EXP 	imagePreCond: autoDraw = False
71.1887 	EXP 	BlankBkg: autoDraw = True
75.4984 	EXP 	New trial (rep=0, index=6): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
75.5203 	EXP 	BlankBkg: autoDraw = False
75.5203 	EXP 	BlankBkg: autoDraw = False
75.5203 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
75.5203 	EXP 	precondBkg: autoDraw = True
75.5203 	EXP 	imagePreCond: autoDraw = True
81.4996 	EXP 	imagePreCond: autoDraw = False
81.5132 	EXP 	precondBkg: autoDraw = False
81.5132 	EXP 	imagePreCond: autoDraw = False
81.5132 	EXP 	BlankBkg: autoDraw = True
85.7148 	EXP 	New trial (rep=0, index=7): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
85.7293 	EXP 	BlankBkg: autoDraw = False
85.7293 	EXP 	BlankBkg: autoDraw = False
85.7293 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
85.7293 	EXP 	precondBkg: autoDraw = True
85.7293 	EXP 	imagePreCond: autoDraw = True
91.7164 	EXP 	imagePreCond: autoDraw = False
91.7304 	EXP 	precondBkg: autoDraw = False
91.7304 	EXP 	imagePreCond: autoDraw = False
91.7304 	EXP 	BlankBkg: autoDraw = True
95.7331 	EXP 	New trial (rep=0, index=8): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
95.7791 	EXP 	BlankBkg: autoDraw = False
95.7791 	EXP 	BlankBkg: autoDraw = False
95.7791 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
95.7791 	EXP 	precondBkg: autoDraw = True
95.7791 	EXP 	imagePreCond: autoDraw = True
101.7341 	EXP 	imagePreCond: autoDraw = False
101.7478 	EXP 	precondBkg: autoDraw = False
101.7478 	EXP 	imagePreCond: autoDraw = False
101.7478 	EXP 	BlankBkg: autoDraw = True
105.9500 	EXP 	New trial (rep=0, index=9): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
105.9683 	EXP 	BlankBkg: autoDraw = False
105.9683 	EXP 	BlankBkg: autoDraw = False
105.9683 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
105.9683 	EXP 	precondBkg: autoDraw = True
105.9683 	EXP 	imagePreCond: autoDraw = True
111.9509 	EXP 	imagePreCond: autoDraw = False
111.9651 	EXP 	precondBkg: autoDraw = False
111.9651 	EXP 	imagePreCond: autoDraw = False
111.9651 	EXP 	BlankBkg: autoDraw = True
116.1800 	EXP 	New trial (rep=0, index=10): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
116.1959 	EXP 	BlankBkg: autoDraw = False
116.1959 	EXP 	BlankBkg: autoDraw = False
116.1959 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
116.1959 	EXP 	precondBkg: autoDraw = True
116.1959 	EXP 	imagePreCond: autoDraw = True
122.1822 	EXP 	imagePreCond: autoDraw = False
122.1951 	EXP 	precondBkg: autoDraw = False
122.1951 	EXP 	imagePreCond: autoDraw = False
122.1951 	EXP 	BlankBkg: autoDraw = True
126.4106 	EXP 	New trial (rep=0, index=11): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
126.4326 	EXP 	BlankBkg: autoDraw = False
126.4326 	EXP 	BlankBkg: autoDraw = False
126.4326 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
126.4326 	EXP 	precondBkg: autoDraw = True
126.4326 	EXP 	imagePreCond: autoDraw = True
132.4124 	EXP 	imagePreCond: autoDraw = False
132.4257 	EXP 	precondBkg: autoDraw = False
132.4257 	EXP 	imagePreCond: autoDraw = False
132.4257 	EXP 	BlankBkg: autoDraw = True
136.6286 	EXP 	New trial (rep=0, index=12): {'PreCondName': 'Stimuli/CS+1.BMP', 'TrgCol': 0.4}
136.6497 	EXP 	BlankBkg: autoDraw = False
136.6497 	EXP 	BlankBkg: autoDraw = False
136.6497 	EXP 	imagePreCond: image = 'Stimuli/CS+1.BMP'
136.6497 	EXP 	precondBkg: autoDraw = True
136.6497 	EXP 	imagePreCond: autoDraw = True
142.6299 	EXP 	imagePreCond: autoDraw = False
142.6438 	EXP 	precondBkg: autoDraw = False
142.6438 	EXP 	imagePreCond: autoDraw = False
142.6438 	EXP 	BlankBkg: autoDraw = True
146.8675 	EXP 	New trial (rep=0, index=13): {'PreCondName': 'Stimuli/CS+4.BMP', 'TrgCol': 0.4}
146.8843 	EXP 	BlankBkg: autoDraw = False
146.8843 	EXP 	BlankBkg: autoDraw = False
146.8843 	EXP 	imagePreCond: image = 'Stimuli/CS+4.BMP'
146.8843 	EXP 	precondBkg: autoDraw = True
146.8843 	EXP 	imagePreCond: autoDraw = True
152.8736 	EXP 	imagePreCond: autoDraw = False
152.8884 	EXP 	precondBkg: autoDraw = False
152.8884 	EXP 	imagePreCond: autoDraw = False
152.8884 	EXP 	BlankBkg: autoDraw = True
157.0364 	EXP 	New trial (rep=0, index=14): {'PreCondName': 'Stimuli/CS+3.BMP', 'TrgCol': -0.1}
157.0591 	EXP 	BlankBkg: autoDraw = False
157.0591 	EXP 	BlankBkg: autoDraw = False
157.0591 	EXP 	imagePreCond: image = 'Stimuli/CS+3.BMP'
157.0591 	EXP 	precondBkg: autoDraw = True
157.0591 	EXP 	imagePreCond: autoDraw = True
163.0378 	EXP 	imagePreCond: autoDraw = False
163.0507 	EXP 	precondBkg: autoDraw = False
163.0507 	EXP 	imagePreCond: autoDraw = False
163.0507 	EXP 	BlankBkg: autoDraw = True
167.3534 	EXP 	Imported Rating1.xlsx as conditions, 3 conditions, 3 params
167.3557 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
167.3560 	EXP 	New trial (rep=0, index=0): {'ratingName_EN': 'Instructions_EN/ratingCS+1.png', 'ratingName_CN': 'Instructions_CN/ratingCS+1.png', 'TrgCol': -0.1}
167.4372 	EXP 	BlankBkg: autoDraw = False
167.4372 	EXP 	BlankBkg: autoDraw = False
167.4372 	EXP 	image: image = 'Instructions_EN/ratingCS+1.png'
167.4372 	EXP 	Scale: markerPos = None
167.4372 	EXP 	Scale: markerPos = None
167.4372 	EXP 	Bkg: autoDraw = True
167.4372 	EXP 	image: autoDraw = True
167.4372 	EXP 	Scale: autoDraw = True
181.8006 	EXP 	New trial (rep=0, index=1): {'ratingName_EN': 'Instructions_EN/ratingCS+3.png', 'ratingName_CN': 'Instructions_CN/ratingCS+3.png', 'TrgCol': 0.4}
181.8864 	DATA 	Keypress: 5
181.9420 	EXP 	Bkg: autoDraw = False
181.9420 	EXP 	image: autoDraw = False
181.9420 	EXP 	Scale: autoDraw = False
181.9420 	EXP 	image: image = 'Instructions_EN/ratingCS+3.png'
181.9420 	EXP 	Scale: markerPos = None
